date,season,teamA,teamB,teamA_home,teamA_score,teamB_score,teamA_moneyLine,teamB_moneyLine,total,spread,secondHalfTotal
2009-10-30,2010,Milwaukee,Philadelphia,0,86,99,220.0,-260.0,191.5,-6.0,95.5
2009-10-30,2010,New Jersey,Orlando,1,85,95,400.0,-600.0,199.0,-9.5,98.5
2009-10-30,2010,New Orleans,Sacramento,1,97,92,-900.0,600.0,201.5,11.5,100.5
2009-10-31,2010,Charlotte,Cleveland,0,79,90,1300.0,-2400.0,181.5,-15.0,90.0
2009-10-31,2010,Dallas,LA Clippers,0,93,84,-210.0,175.0,195.0,5.0,98.0
2009-10-31,2010,Detroit,Milwaukee,0,85,96,125.0,-145.0,184.0,-2.0,91.5
2009-10-31,2010,Houston,Portland,1,111,107,125.0,-145.0,187.5,-2.5,94.5
2009-10-31,2010,New Jersey,Washington,0,104,123,230.0,-270.0,191.0,-6.5,96.0
2009-10-31,2010,New York,Philadelphia,1,127,141,120.0,-140.0,206.0,-2.0,101.0
2009-10-31,2010,Sacramento,San Antonio,0,94,113,2000.0,-4000.0,201.5,-16.5,99.5
2009-11-01,2010,Atlanta,LA Lakers,0,110,118,350.0,-450.0,196.5,-8.5,100.5
2009-11-01,2010,Boston,New Orleans,1,97,87,-800.0,550.0,185.5,11.0,92.5
2009-11-01,2010,Chicago,Miami,0,87,95,160.0,-190.0,193.0,-4.0,97.0
2009-11-01,2010,Denver,Memphis,1,133,123,-700.0,525.0,207.0,11.0,104.0
2009-11-01,2010,Minnesota,Phoenix,0,112,120,800.0,-1500.0,220.0,-13.0,110.5
2009-11-01,2010,Oklahoma City,Portland,1,74,83,125.0,-145.0,186.5,-3.0,92.5
2009-11-01,2010,Orlando,Toronto,0,125,116,-240.0,190.0,200.0,5.5,100.0
2009-11-02,2010,Charlotte,New Jersey,1,79,68,-290.0,245.0,175.0,7.0,88.0
2009-11-02,2010,Houston,Utah,0,113,96,310.0,-380.0,202.5,-8.0,101.0
2009-11-02,2010,LA Clippers,Minnesota,1,93,90,-400.0,320.0,196.5,7.5,97.5
2009-11-02,2010,Memphis,Sacramento,0,116,127,100.0,-110.0,206.0,-1.0,104.0
2009-11-02,2010,New Orleans,New York,0,111,117,-150.0,130.0,203.0,3.0,101.0
2009-11-03,2010,Atlanta,Portland,0,97,91,250.0,-300.0,193.0,-7.0,98.5
2009-11-03,2010,Boston,Philadelphia,0,105,74,-330.0,270.0,191.5,7.0,95.5
2009-11-03,2010,Chicago,Milwaukee,1,83,81,-450.0,350.0,191.5,8.5,95.5
2009-11-03,2010,Cleveland,Washington,1,102,90,-800.0,600.0,197.0,11.5,99.5
2009-11-03,2010,Dallas,Utah,1,96,85,-260.0,220.0,202.0,6.5,101.0
2009-11-03,2010,Denver,Indiana,0,111,93,-230.0,190.0,223.5,5.0,107.5
2009-11-03,2010,Detroit,Orlando,1,85,80,320.0,-400.0,193.0,-8.5,95.0
2009-11-03,2010,LA Lakers,Oklahoma City,0,101,98,-300.0,250.0,193.5,7.0,96.0
2009-11-03,2010,Miami,Phoenix,1,96,104,-175.0,155.0,215.0,4.5,106.0
2009-11-04,2010,Atlanta,Sacramento,0,113,105,-240.0,190.0,207.5,5.5,103.5
2009-11-04,2010,Boston,Minnesota,0,92,90,-650.0,450.0,186.5,12.5,94.0
2009-11-04,2010,Dallas,New Orleans,0,107,114,155.0,-175.0,189.5,-4.5,94.0
2009-11-04,2010,Denver,New Jersey,0,122,94,-570.0,420.0,199.5,9.5,100.0
2009-11-04,2010,Detroit,Toronto,0,99,110,305.0,-370.0,193.0,-7.5,96.5
2009-11-04,2010,Golden State,Memphis,1,113,105,-240.0,190.0,227.5,6.0,112.0
2009-11-04,2010,Houston,LA Lakers,1,102,103,110.0,-130.0,203.0,-2.0,99.5
2009-11-04,2010,Indiana,New York,0,101,89,175.0,-215.0,223.5,-5.0,110.0
2009-11-04,2010,Miami,Washington,0,93,89,115.0,-135.0,195.0,-2.0,97.5
2009-11-04,2010,Orlando,Phoenix,1,122,100,-340.0,260.0,218.0,7.5,107.5
2009-11-05,2010,Chicago,Cleveland,0,86,85,650.0,-900.0,191.0,-11.5,96.0
2009-11-05,2010,San Antonio,Utah,0,99,113,-101.0,-109.0,198.0,-1.0,97.5
2009-11-06,2010,Atlanta,Charlotte,0,83,103,-7.5,120.0,180.5,2.5,91.5
2009-11-06,2010,Boston,Phoenix,1,103,110,-700.0,500.0,207.0,10.5,103.0
2009-11-06,2010,Cleveland,New York,0,100,91,-400.0,320.0,200.0,8.0,98.0
2009-11-06,2010,Denver,Miami,0,88,96,-110.0,100.0,201.5,1.0,100.0
2009-11-06,2010,Detroit,Orlando,0,103,110,980.0,-1180.0,192.0,-13.0,93.5
2009-11-06,2010,Golden State,LA Clippers,1,90,118,-190.0,165.0,217.0,4.0,106.5
2009-11-06,2010,Houston,Oklahoma City,1,105,94,-280.0,240.0,189.5,6.5,94.5
2009-11-06,2010,Indiana,Washington,1,102,86,-123.0,113.0,207.5,1.5,104.0
2009-11-06,2010,LA Lakers,Memphis,1,114,98,-600.0,450.0,211.0,9.5,106.0
2009-11-06,2010,Milwaukee,Minnesota,0,87,72,120.0,-140.0,189.0,-2.5,93.0
2009-11-06,2010,New Jersey,Philadelphia,0,94,97,800.0,-1000.0,194.0,-12.0,98.0
2009-11-06,2010,New Orleans,Toronto,1,90,107,-220.0,180.0,205.0,4.5,103.5
2009-11-06,2010,Portland,San Antonio,1,96,84,-175.0,155.0,185.5,4.0,91.5
2009-11-07,2010,Atlanta,Denver,1,125,100,-150.0,130.0,210.5,3.0,103.5
2009-11-07,2010,Boston,New Jersey,0,86,76,-1500.0,950.0,179.0,14.0,89.0
2009-11-07,2010,Charlotte,Chicago,0,90,93,250.0,-300.0,176.5,-6.5,89.5
2009-11-07,2010,Dallas,Toronto,1,129,101,-340.0,280.0,202.5,7.5,100.5
2009-11-07,2010,LA Clippers,Memphis,1,113,110,-185.0,165.0,201.0,4.0,100.5
2009-11-07,2010,Milwaukee,New York,1,102,87,-185.0,165.0,195.0,4.5,98.0
2009-11-07,2010,Sacramento,Utah,0,104,99,1400.0,-2500.0,206.5,-15.5,103.0
2009-11-08,2010,Detroit,Philadelphia,1,88,81,-125.0,105.0,191.5,2.0,95.5
2009-11-08,2010,Golden State,Sacramento,0,107,120,-155.0,135.0,216.5,3.0,107.5
2009-11-08,2010,LA Lakers,New Orleans,1,104,88,-300.0,250.0,197.0,7.0,97.5
2009-11-08,2010,Minnesota,Portland,0,93,116,850.0,-1300.0,188.5,-12.5,95.0
2009-11-08,2010,Oklahoma City,Orlando,1,102,74,220.0,-260.0,193.0,-6.0,96.0
2009-11-08,2010,Phoenix,Washington,0,102,90,-135.0,115.0,216.0,2.0,108.0
2009-11-09,2010,Golden State,Minnesota,1,146,105,-260.0,210.0,214.5,6.0,104.0
2009-11-09,2010,LA Clippers,New Orleans,1,84,112,110.0,-130.0,193.0,-2.0,94.5
2009-11-09,2010,New York,Utah,1,93,95,190.0,-240.0,211.0,-5.5,106.0
2009-11-09,2010,Philadelphia,Phoenix,1,115,119,105.0,-125.0,213.5,-2.0,106.5
2009-11-09,2010,San Antonio,Toronto,1,131,124,-190.0,160.0,201.5,4.5,102.0
2009-11-10,2010,Charlotte,Orlando,1,81,93,155.0,-175.0,182.0,-4.0,89.0
2009-11-10,2010,Chicago,Denver,1,89,90,125.0,-145.0,204.5,-2.5,104.5
2009-11-10,2010,Dallas,Houston,1,121,103,-275.0,235.0,199.5,6.5,101.0
2009-11-10,2010,Memphis,Portland,1,79,93,220.0,-260.0,202.0,-6.5,101.0
2009-11-10,2010,Miami,Washington,1,90,76,-460.0,360.0,185.0,8.5,93.5
2009-11-10,2010,Oklahoma City,Sacramento,0,98,101,-135.0,115.0,199.0,2.0,101.0
2009-11-11,2010,Atlanta,New York,0,114,101,-235.0,185.0,208.0,5.5,102.5
2009-11-11,2010,Boston,Utah,1,105,86,-800.0,600.0,190.0,10.5,97.5
2009-11-11,2010,Charlotte,Detroit,0,75,98,165.0,-195.0,171.5,-4.5,85.0
2009-11-11,2010,Chicago,Toronto,0,89,99,190.0,-240.0,207.0,-5.5,104.0
2009-11-11,2010,Cleveland,Orlando,0,102,93,110.0,-130.0,190.5,-0.0,94.5
2009-11-11,2010,Dallas,San Antonio,0,83,92,-130.0,110.0,196.5,1.5,96.0
2009-11-11,2010,Denver,Milwaukee,0,102,108,-165.0,145.0,198.0,3.5,100.0
2009-11-11,2010,Golden State,Indiana,0,94,108,180.0,-230.0,225.0,-5.5,110.5
2009-11-11,2010,Houston,Memphis,1,104,79,-550.0,400.0,212.5,9.5,103.5
2009-11-11,2010,LA Clippers,Oklahoma City,1,79,83,-130.0,110.0,186.0,2.0,93.5
2009-11-11,2010,Minnesota,Portland,1,84,107,280.0,-350.0,189.5,-7.5,94.0
2009-11-11,2010,New Jersey,Philadelphia,1,79,82,175.0,-215.0,188.5,-5.0,95.0
2009-11-11,2010,New Orleans,Phoenix,0,104,124,240.0,-290.0,217.5,-6.5,107.0
2009-11-12,2010,Cleveland,Miami,0,111,104,-130.0,110.0,179.5,2.0,91.0
2009-11-12,2010,LA Lakers,Phoenix,1,121,102,-340.0,280.0,221.0,7.5,108.5
2009-11-13,2010,Atlanta,Boston,0,97,86,385.0,-510.0,193.0,-9.0,97.5
2009-11-13,2010,Dallas,Minnesota,0,89,77,-850.0,600.0,197.0,11.0,96.0
2009-11-13,2010,Denver,LA Lakers,1,105,79,-160.0,135.0,212.0,4.0,106.0
2009-11-13,2010,Golden State,New York,0,121,107,135.0,-160.0,226.0,-4.5,111.0
2009-11-13,2010,Houston,Sacramento,0,100,109,-210.0,175.0,207.5,5.0,102.5
2009-11-13,2010,LA Clippers,Toronto,1,89,104,135.0,-160.0,203.0,-3.0,101.0
2009-11-13,2010,New Jersey,Orlando,0,72,88,1400.0,-3000.0,188.5,-14.5,94.5
2009-11-13,2010,New Orleans,Portland,1,78,86,135.0,-160.0,187.5,-3.5,92.0
2009-11-13,2010,Philadelphia,Utah,1,90,112,-160.0,135.0,196.0,3.0,100.0
2009-11-14,2010,Atlanta,New Orleans,1,121,98,-1000.0,700.0,196.0,12.5,96.0
2009-11-14,2010,Boston,Indiana,0,104,113,-340.0,280.0,188.5,7.5,94.0
2009-11-14,2010,Charlotte,Portland,1,74,80,130.0,-150.0,171.5,-2.5,84.0
2009-11-14,2010,Chicago,Philadelphia,1,94,88,-300.0,250.0,190.0,7.0,94.5
2009-11-14,2010,Cleveland,Utah,1,107,103,-1600.0,1000.0,190.0,12.5,97.5
2009-11-14,2010,Detroit,Washington,0,106,103,145.0,-165.0,184.5,-3.5,90.5
2009-11-14,2010,Golden State,Milwaukee,0,125,129,300.0,-360.0,210.5,-7.5,105.0
2009-11-14,2010,Memphis,Minnesota,1,97,87,-450.0,325.0,206.0,9.0,100.0
2009-11-14,2010,Miami,New Jersey,1,81,80,-1200.0,750.0,178.0,12.5,87.5
2009-11-14,2010,Oklahoma City,San Antonio,0,101,98,320.0,-400.0,186.0,-8.5,93.5
2009-11-15,2010,Dallas,Detroit,0,95,90,-200.0,170.0,184.5,4.5,90.0
2009-11-15,2010,Houston,LA Lakers,0,101,91,370.0,-470.0,201.5,-9.0,100.5
2009-11-15,2010,LA Clippers,Oklahoma City,0,101,93,180.0,-220.0,184.5,-5.0,90.0
2009-11-15,2010,Phoenix,Toronto,1,101,100,-340.0,280.0,233.0,7.5,116.5
2009-11-16,2010,Atlanta,Portland,1,99,95,-160.0,140.0,189.5,3.5,95.5
2009-11-16,2010,Charlotte,Orlando,0,91,97,700.0,-1000.0,184.5,-12.0,92.5
2009-11-16,2010,Dallas,Milwaukee,0,115,113,105.0,-125.0,192.5,-1.5,96.5
2009-11-17,2010,Chicago,Sacramento,0,101,87,-140.0,120.0,196.5,2.5,96.5
2009-11-17,2010,Cleveland,Golden State,1,114,108,-2200.0,1300.0,216.5,14.5,106.5
2009-11-17,2010,Denver,Toronto,1,130,112,-525.0,400.0,219.0,9.5,109.0
2009-11-17,2010,Detroit,LA Lakers,0,93,106,425.0,-550.0,191.0,-9.5,93.5
2009-11-17,2010,Houston,Phoenix,1,105,111,-145.0,125.0,218.0,2.0,107.0
2009-11-17,2010,Indiana,New Jersey,0,91,83,-185.0,155.0,189.0,3.5,93.5
2009-11-17,2010,LA Clippers,New Orleans,0,102,110,-130.0,110.0,192.5,2.5,94.5
2009-11-17,2010,Miami,Oklahoma City,1,87,100,-295.0,235.0,184.0,6.5,92.0
2009-11-18,2010,Atlanta,Miami,1,105,90,-330.0,270.0,191.5,7.5,95.5
2009-11-18,2010,Boston,Golden State,1,109,95,-2600.0,1650.0,211.0,16.0,105.5
2009-11-18,2010,Charlotte,Philadelphia,0,84,86,135.0,-155.0,183.0,-3.0,89.5
2009-11-18,2010,Cleveland,Washington,0,91,108,-160.0,140.0,195.0,3.5,96.0
2009-11-18,2010,Dallas,San Antonio,1,99,94,-150.0,130.0,195.5,3.0,94.5
2009-11-18,2010,Detroit,Portland,0,81,87,460.0,-560.0,180.0,-10.0,90.5
2009-11-18,2010,Houston,Minnesota,0,97,84,-245.0,205.0,196.5,6.0,98.0
2009-11-18,2010,Indiana,New York,1,103,110,-245.0,205.0,214.5,6.0,105.0
2009-11-18,2010,LA Clippers,Memphis,0,91,106,190.0,-230.0,199.0,-5.5,97.5
2009-11-18,2010,Milwaukee,New Jersey,1,99,85,-550.0,425.0,185.5,10.0,93.0
2009-11-18,2010,Oklahoma City,Orlando,0,94,108,700.0,-1000.0,195.5,-12.0,96.5
2009-11-18,2010,Toronto,Utah,0,91,104,295.0,-355.0,211.5,-7.5,105.5
2009-11-19,2010,Chicago,LA Lakers,0,93,108,410.0,-530.0,195.5,-10.0,97.0
2009-11-19,2010,New Orleans,Phoenix,1,110,103,330.0,-400.0,216.0,-8.0,107.0
2009-11-19,2010,San Antonio,Utah,1,83,90,-200.0,170.0,196.0,4.5,99.0
2009-11-20,2010,Atlanta,Houston,1,105,103,-280.0,240.0,203.0,7.0,99.5
2009-11-20,2010,Boston,Orlando,1,78,83,-260.0,220.0,190.5,6.0,95.0
2009-11-20,2010,Charlotte,Milwaukee,0,88,95,145.0,-165.0,182.0,-3.5,90.0
2009-11-20,2010,Cleveland,Indiana,0,105,95,-170.0,150.0,200.0,3.5,99.0
2009-11-20,2010,Dallas,Sacramento,1,104,102,-700.0,500.0,202.5,10.0,100.0
2009-11-20,2010,Denver,LA Clippers,0,99,106,-460.0,360.0,208.0,9.0,103.0
2009-11-20,2010,Golden State,Portland,1,108,94,300.0,-360.0,207.5,-7.5,104.5
2009-11-20,2010,Memphis,Philadelphia,0,102,97,170.0,-200.0,196.0,-5.0,98.0
2009-11-20,2010,Miami,Toronto,0,113,120,130.0,-150.0,199.0,-3.0,99.0
2009-11-20,2010,Oklahoma City,Washington,1,127,108,-170.0,150.0,194.5,4.0,96.5
2009-11-21,2010,Atlanta,New Orleans,0,88,96,-200.0,170.0,203.5,4.5,100.0
2009-11-21,2010,Chicago,Denver,0,93,112,320.0,-400.0,207.0,-8.0,102.0
2009-11-21,2010,Cleveland,Philadelphia,1,97,91,-650.0,450.0,191.5,10.5,93.5
2009-11-21,2010,Detroit,Utah,0,97,100,325.0,-450.0,191.0,-8.0,95.0
2009-11-21,2010,Houston,Sacramento,1,113,106,-750.0,550.0,203.0,11.0,99.5
2009-11-21,2010,Memphis,Milwaukee,1,98,103,-170.0,150.0,196.0,4.0,98.0
2009-11-21,2010,Minnesota,Portland,0,78,106,950.0,-1500.0,187.5,-13.0,92.5
2009-11-21,2010,New Jersey,New York,1,91,98,-140.0,120.0,194.0,2.5,97.0
2009-11-21,2010,San Antonio,Washington,1,106,84,-320.0,260.0,194.5,7.5,98.0
2009-11-22,2010,Boston,New York,0,107,105,-600.0,450.0,196.0,10.0,98.0
2009-11-22,2010,Charlotte,Indiana,1,104,88,-120.0,100.0,188.0,1.5,93.0
2009-11-22,2010,Detroit,Phoenix,0,91,117,450.0,-600.0,208.0,-10.0,102.5
2009-11-22,2010,LA Lakers,Oklahoma City,1,101,85,-700.0,500.0,199.5,11.0,98.5
2009-11-22,2010,Miami,New Orleans,1,102,101,-600.0,450.0,192.0,10.0,96.5
2009-11-22,2010,Orlando,Toronto,0,104,96,-160.0,140.0,207.0,3.5,102.0
2009-11-23,2010,Chicago,Portland,0,98,122,320.0,-400.0,182.5,-8.0,92.0
2009-11-23,2010,LA Clippers,Minnesota,1,91,87,-235.0,195.0,192.0,5.5,95.5
2009-11-23,2010,Memphis,Sacramento,1,116,105,-245.0,205.0,206.5,5.5,103.0
2009-11-23,2010,Milwaukee,San Antonio,0,98,112,345.0,-435.0,193.5,-8.0,97.5
2009-11-24,2010,Dallas,Golden State,1,103,111,-1100.0,700.0,218.5,12.5,110.5
2009-11-24,2010,Denver,New Jersey,1,101,87,-1500.0,1050.0,205.0,13.5,102.5
2009-11-24,2010,Indiana,Toronto,0,112,123,205.0,-245.0,216.0,-5.5,106.0
2009-11-24,2010,LA Lakers,New York,1,100,90,-2800.0,1460.0,213.0,14.5,105.5
2009-11-24,2010,Oklahoma City,Utah,0,104,94,313.0,-375.0,197.0,-8.0,99.0
2009-11-24,2010,Philadelphia,Washington,0,107,108,120.0,-140.0,197.5,-2.5,97.5
2009-11-25,2010,Boston,Philadelphia,1,113,110,-1400.0,925.0,187.5,13.0,95.0
2009-11-25,2010,Charlotte,Toronto,1,116,81,-150.0,130.0,195.5,3.5,96.0
2009-11-25,2010,Cleveland,Detroit,0,98,88,-245.0,205.0,184.0,5.5,90.5
2009-11-25,2010,Dallas,Houston,0,130,99,155.0,-175.0,199.0,-4.0,98.5
2009-11-25,2010,Denver,Minnesota,0,124,111,-455.0,355.0,204.0,8.5,102.0
2009-11-25,2010,Golden State,San Antonio,0,104,118,1100.0,-1600.0,213.0,-13.0,106.0
2009-11-25,2010,Indiana,LA Clippers,1,86,73,-190.0,160.0,199.5,4.0,96.0
2009-11-25,2010,Memphis,Phoenix,0,111,126,500.0,-700.0,219.0,-10.5,107.5
2009-11-25,2010,Miami,Orlando,0,99,98,450.0,-600.0,192.5,-10.0,95.0
2009-11-25,2010,Milwaukee,New Orleans,0,99,102,115.0,-135.0,199.5,-2.5,99.5
2009-11-25,2010,New Jersey,Portland,0,83,93,1300.0,-2000.0,181.5,-14.0,92.0
2009-11-25,2010,New York,Sacramento,0,97,111,155.0,-180.0,215.0,-4.5,105.5
2009-11-26,2010,Atlanta,Orlando,1,76,93,-155.0,135.0,199.0,3.5,99.5
2009-11-26,2010,Chicago,Utah,0,86,105,250.0,-310.0,197.5,-7.0,97.5
2009-11-27,2010,Atlanta,Philadelphia,0,100,86,-235.0,195.0,198.0,5.5,98.0
2009-11-27,2010,Boston,Toronto,1,116,103,-550.0,400.0,203.5,9.5,101.5
2009-11-27,2010,Charlotte,Cleveland,1,94,87,195.0,-235.0,184.0,-5.5,90.5
2009-11-27,2010,Dallas,Indiana,0,113,92,-150.0,130.0,202.0,3.0,100.0
2009-11-27,2010,Denver,New York,1,128,125,-1150.0,800.0,219.0,12.5,108.5
2009-11-27,2010,Detroit,LA Clippers,1,96,104,-165.0,145.0,181.0,4.0,90.5
2009-11-27,2010,Houston,San Antonio,1,84,92,105.0,-115.0,195.0,-1.0,97.5
2009-11-27,2010,Memphis,Portland,0,106,96,650.0,-1000.0,194.5,-11.5,97.0
2009-11-27,2010,Miami,Washington,1,84,94,-300.0,250.0,198.5,7.0,99.0
2009-11-27,2010,Milwaukee,Oklahoma City,0,90,108,185.0,-225.0,196.5,-5.0,99.0
2009-11-27,2010,Minnesota,Phoenix,1,95,120,370.0,-520.0,214.5,-9.5,106.0
2009-11-27,2010,New Jersey,Sacramento,0,96,109,165.0,-185.0,195.0,-4.0,96.0
2009-11-28,2010,Charlotte,Washington,0,92,76,155.0,-175.0,190.5,-3.5,93.5
2009-11-28,2010,Cleveland,Dallas,1,111,95,-275.0,225.0,194.0,6.5,95.5
2009-11-28,2010,Golden State,LA Lakers,1,97,130,340.0,-460.0,222.5,-8.5,110.0
2009-11-28,2010,Milwaukee,Orlando,1,98,100,250.0,-310.0,195.0,-7.0,97.5
2009-11-28,2010,Portland,Utah,0,92,108,170.0,-210.0,189.5,-5.0,94.5
2009-11-29,2010,Atlanta,Detroit,0,88,94,-265.0,225.0,187.0,7.0,94.5
2009-11-29,2010,Boston,Miami,0,92,85,-160.0,140.0,187.0,4.0,93.5
2009-11-29,2010,Denver,Minnesota,1,100,106,-2100.0,1280.0,214.5,14.0,105.5
2009-11-29,2010,Houston,Oklahoma City,0,100,91,140.0,-160.0,196.5,-3.5,96.5
2009-11-29,2010,LA Clippers,Memphis,1,98,88,-165.0,145.0,197.5,3.5,97.0
2009-11-29,2010,LA Lakers,New Jersey,1,106,87,-2000.0,1250.0,192.5,14.5,95.5
2009-11-29,2010,New Orleans,Sacramento,0,96,112,158.0,-180.0,207.5,-4.0,101.5
2009-11-29,2010,New York,Orlando,1,102,114,225.0,-265.0,205.5,-6.0,101.0
2009-11-29,2010,Philadelphia,San Antonio,0,89,97,650.0,-1000.0,196.0,-12.0,98.5
2009-11-29,2010,Phoenix,Toronto,0,113,94,-140.0,120.0,229.5,2.5,113.5
2009-11-30,2010,Chicago,Milwaukee,0,97,99,130.0,-150.0,193.0,-3.0,96.0
2009-11-30,2010,Dallas,Philadelphia,1,104,102,-1150.0,850.0,198.0,12.0,98.0
2009-11-30,2010,Golden State,Indiana,1,126,107,-145.0,125.0,228.0,2.5,113.0
2009-11-30,2010,Memphis,Utah,0,93,120,460.0,-570.0,207.0,-10.0,102.5
2009-12-01,2010,Boston,Charlotte,0,108,90,-175.0,155.0,178.0,4.0,87.5
2009-12-01,2010,Denver,Golden State,1,135,107,-1800.0,1150.0,235.0,15.0,116.0
2009-12-01,2010,LA Lakers,New Orleans,1,110,99,-2700.0,1440.0,202.0,15.0,97.5
2009-12-01,2010,Miami,Portland,0,107,100,225.0,-265.0,183.0,-6.0,92.5
2009-12-01,2010,New York,Phoenix,1,126,99,255.0,-310.0,227.0,-7.0,113.5
2009-12-01,2010,Toronto,Washington,1,102,106,-275.0,235.0,214.0,7.0,106.5
2009-12-02,2010,Atlanta,Toronto,1,146,115,-495.0,395.0,212.5,9.0,104.0
2009-12-02,2010,Chicago,Detroit,1,92,85,-300.0,250.0,181.5,7.0,91.0
2009-12-02,2010,Cleveland,Phoenix,1,107,90,-350.0,290.0,212.5,7.5,103.5
2009-12-02,2010,Dallas,New Jersey,0,117,101,-300.0,250.0,189.0,7.0,93.0
2009-12-02,2010,Houston,LA Clippers,0,102,85,-140.0,120.0,193.0,2.5,96.0
2009-12-02,2010,Indiana,Sacramento,0,105,110,107.0,-127.0,216.5,-1.5,107.5
2009-12-02,2010,Memphis,Minnesota,0,97,95,-165.0,145.0,202.0,3.5,101.0
2009-12-02,2010,Milwaukee,Washington,0,102,104,135.0,-155.0,197.5,-3.0,100.5
2009-12-02,2010,New York,Orlando,0,104,118,700.0,-1000.0,208.0,-12.5,101.0
2009-12-02,2010,Oklahoma City,Philadelphia,1,117,106,-260.0,220.0,195.0,6.5,96.0
2009-12-03,2010,Boston,San Antonio,0,90,83,-103.0,-117.0,187.5,-1.0,93.0
2009-12-03,2010,Denver,Miami,1,114,96,-460.0,360.0,211.0,9.0,104.5
2009-12-03,2010,Golden State,Houston,1,109,111,130.0,-150.0,220.0,-3.5,108.5
2009-12-04,2010,Atlanta,New York,1,107,114,-700.0,500.0,215.5,11.0,105.5
2009-12-04,2010,Boston,Oklahoma City,0,105,87,-180.0,160.0,190.0,4.0,93.0
2009-12-04,2010,Charlotte,New Jersey,0,91,97,-155.0,135.0,183.0,3.0,90.0
2009-12-04,2010,Chicago,Cleveland,0,87,101,950.0,-1500.0,190.0,-13.0,93.5
2009-12-04,2010,Dallas,Memphis,0,82,98,-260.0,220.0,204.0,6.0,100.5
2009-12-04,2010,Detroit,Milwaukee,1,105,96,-140.0,120.0,187.0,2.5,94.0
2009-12-04,2010,Indiana,Utah,0,87,96,300.0,-360.0,210.0,-8.0,102.5
2009-12-04,2010,LA Lakers,Miami,1,108,107,-1000.0,750.0,199.0,12.5,99.0
2009-12-04,2010,Minnesota,New Orleans,0,89,98,400.0,-600.0,199.0,-10.0,99.5
2009-12-04,2010,Toronto,Washington,0,109,107,130.0,-150.0,216.5,-3.5,108.0
2009-12-05,2010,Atlanta,Dallas,0,80,75,175.0,-210.0,203.5,-5.5,101.5
2009-12-05,2010,Charlotte,Philadelphia,1,106,105,-230.0,190.0,187.0,5.5,93.5
2009-12-05,2010,Chicago,Toronto,1,78,110,-230.0,190.0,205.0,6.0,101.5
2009-12-05,2010,Denver,San Antonio,0,106,99,140.0,-165.0,207.0,-3.5,104.0
2009-12-05,2010,Golden State,Orlando,1,118,126,375.0,-485.0,221.5,-9.5,110.0
2009-12-05,2010,Houston,Portland,0,89,90,180.0,-220.0,193.0,-5.5,96.0
2009-12-05,2010,Indiana,LA Clippers,0,72,88,115.0,-135.0,200.5,-2.5,98.5
2009-12-05,2010,Minnesota,Utah,1,108,101,260.0,-330.0,197.5,-7.0,101.0
2009-12-05,2010,Phoenix,Sacramento,1,115,107,-875.0,625.0,224.5,11.5,110.5
2009-12-06,2010,Cleveland,Milwaukee,0,101,86,-285.0,240.0,193.5,6.5,95.0
2009-12-06,2010,Detroit,Washington,1,98,94,-140.0,120.0,191.5,3.0,96.0
2009-12-06,2010,LA Lakers,Phoenix,1,108,88,-525.0,400.0,220.0,9.5,109.5
2009-12-06,2010,Miami,Sacramento,0,115,102,-130.0,110.0,204.0,1.5,100.0
2009-12-06,2010,New Jersey,New York,0,97,106,160.0,-190.0,205.5,-4.0,104.0
2009-12-07,2010,Denver,Philadelphia,0,93,83,-300.0,250.0,217.0,7.0,108.5
2009-12-07,2010,Golden State,Oklahoma City,0,88,104,255.0,-310.0,222.0,-7.0,108.5
2009-12-07,2010,New York,Portland,1,93,84,140.0,-160.0,201.5,-3.5,99.0
2009-12-07,2010,San Antonio,Utah,0,101,104,115.0,-135.0,194.5,-2.0,96.5
2009-12-08,2010,Boston,Milwaukee,1,98,89,-1000.0,760.0,193.0,12.5,97.0
2009-12-08,2010,Charlotte,Denver,1,107,95,130.0,-150.0,199.5,-3.0,100.0
2009-12-08,2010,Chicago,New Jersey,1,101,103,-240.0,200.0,191.5,6.0,97.5
2009-12-08,2010,Cleveland,Memphis,0,109,111,-320.0,260.0,194.5,7.0,94.5
2009-12-08,2010,Dallas,Phoenix,1,102,101,-200.0,170.0,216.0,5.0,109.5
2009-12-08,2010,LA Clippers,Orlando,1,86,97,260.0,-320.0,192.5,-7.5,94.0
2009-12-08,2010,Minnesota,Toronto,0,88,94,280.0,-304.0,208.5,-7.5,101.0
2009-12-08,2010,New Orleans,Sacramento,1,96,94,-460.0,360.0,209.0,9.0,103.0
2009-12-09,2010,Atlanta,Chicago,1,118,83,-650.0,475.0,196.0,10.5,97.5
2009-12-09,2010,Cleveland,Houston,0,85,95,-145.0,125.0,194.0,3.0,96.0
2009-12-09,2010,Detroit,Philadelphia,0,90,86,175.0,-210.0,190.0,-4.5,93.5
2009-12-09,2010,Golden State,New Jersey,0,105,89,-120.0,100.0,218.5,0.0,108.5
2009-12-09,2010,Indiana,Portland,1,91,102,160.0,-190.0,191.5,-4.5,95.0
2009-12-09,2010,LA Lakers,Utah,1,101,77,-625.0,475.0,206.5,10.5,105.0
2009-12-09,2010,Milwaukee,Toronto,1,117,95,-190.0,160.0,206.5,4.5,103.5
2009-12-09,2010,Minnesota,New Orleans,1,96,97,125.0,-145.0,194.0,-3.0,98.0
2009-12-09,2010,Sacramento,San Antonio,0,106,118,700.0,-1000.0,202.0,-12.5,99.5
